https://www.donga.com/news/article/all/20230511/119235836/1, “칸막이 없앤 ‘플랫폼 대학 생태계’로 새로운 교육모델 만들자”
https://www.donga.com/news/article/all/20230511/119235798/1, “학교 일찍 와도 외롭지 않아요”… 초등교 ‘늘봄교실’ 인기
https://www.donga.com/news/article/all/20230510/119235317/1, “AI시대엔 인터넷시대 저지른 잘못 되풀이 안돼”
https://www.donga.com/news/article/all/20230510/119235290/1, “AI 활용해 운전자 상태 확인”
https://www.donga.com/news/article/all/20230510/119235269/1, 한국인 74% “일 줄이려 AI 활용”… 57% “일자리 뺏길까 두려워”
https://www.donga.com/news/article/all/20230510/119235205/1, “축구공 보여요” 외친 순간… 삼성 ‘시각보조기술’ 빛을 보다
https://www.donga.com/news/article/all/20230510/119235182/1, [프리미엄뷰]역대 가장 따뜻했던 봄, 더 길고 무더운 여름이 온다… 폭염이 걱정된다면 ‘무풍’이 해답
https://www.donga.com/news/article/all/20230510/119235034/1, 카카오헬스케어, AI 활용해 위절제술 부작용 줄인다
https://www.donga.com/news/article/all/20230510/119234668/1, 경북도, 첨단과학기술 적용한 ‘농업 대전환 프로젝트’ 속도낸다
https://www.donga.com/news/article/all/20230510/119216520/1, “AI로 학폭 감지해 신고”… 사생활 침해-유출 우려
https://www.donga.com/news/article/all/20230510/119216401/1, ‘하이브리드 범죄’ 대응, 메워야 할 틈이 많다[동아시론/김기범]
https://www.donga.com/news/article/all/20230510/119216728/1, 고령사회, 더 치열해진 노인 일자리 경쟁… ‘초저임금’ 근로자 절반이 60세이상
https://www.donga.com/news/article/all/20230509/119216296/1, LG유플러스, 숭실대에 채용 연계형 ‘정보보호학과’
https://www.donga.com/news/article/all/20230509/119216300/1, NHN클라우드, 광주에 AI 연구 R&D센터
https://www.donga.com/news/article/all/20230509/119216242/1, 정부 “AI-6G-車반도체 설계 원천기술 확보” 총력전
